,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
395,1,Brasil,30,Número-índice,242.36,1,Brasil,200604,4º trimestre 2006,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93407,Exportação de bens e serviços
396,1,Brasil,30,Número-índice,148.70,1,Brasil,200604,4º trimestre 2006,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93408,Importação de bens e serviços (-)
397,1,Brasil,30,Número-índice,158.09,1,Brasil,200701,1º trimestre 2007,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90687,Agropecuária - total
398,1,Brasil,30,Número-índice,126.54,1,Brasil,200701,1º trimestre 2007,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90691,Indústria - total
399,1,Brasil,30,Número-índice,141.34,1,Brasil,200701,1º trimestre 2007,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90696,Serviços - total
400,1,Brasil,30,Número-índice,138.43,1,Brasil,200701,1º trimestre 2007,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90707,PIB a preços de mercado
401,1,Brasil,30,Número-índice,133.70,1,Brasil,200701,1º trimestre 2007,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93404,Despesa de consumo das famílias
402,1,Brasil,30,Número-índice,126.97,1,Brasil,200701,1º trimestre 2007,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93405,Despesa de consumo da administração pública
403,1,Brasil,30,Número-índice,126.85,1,Brasil,200701,1º trimestre 2007,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93406,Formação bruta de capital fixo
404,1,Brasil,30,Número-índice,249.49,1,Brasil,200701,1º trimestre 2007,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93407,Exportação de bens e serviços
405,1,Brasil,30,Número-índice,162.64,1,Brasil,200701,1º trimestre 2007,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93408,Importação de bens e serviços (-)
406,1,Brasil,30,Número-índice,154.84,1,Brasil,200702,2º trimestre 2007,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90687,Agropecuária - total
407,1,Brasil,30,Número-índice,130.03,1,Brasil,200702,2º trimestre 2007,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90691,Indústria - total
408,1,Brasil,30,Número-índice,142.89,1,Brasil,200702,2º trimestre 2007,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90696,Serviços - total
409,1,Brasil,30,Número-índice,140.84,1,Brasil,200702,2º trimestre 2007,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90707,PIB a preços de mercado
410,1,Brasil,30,Número-índice,135.08,1,Brasil,200702,2º trimestre 2007,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93404,Despesa de consumo das famílias
411,1,Brasil,30,Número-índice,130.03,1,Brasil,200702,2º trimestre 2007,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93405,Despesa de consumo da administração pública
412,1,Brasil,30,Número-índice,131.53,1,Brasil,200702,2º trimestre 2007,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93406,Formação bruta de capital fixo
413,1,Brasil,30,Número-índice,245.37,1,Brasil,200702,2º trimestre 2007,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93407,Exportação de bens e serviços
414,1,Brasil,30,Número-índice,161.89,1,Brasil,200702,2º trimestre 2007,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93408,Importação de bens e serviços (-)
415,1,Brasil,30,Número-índice,166.52,1,Brasil,200703,3º trimestre 2007,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90687,Agropecuária - total
416,1,Brasil,30,Número-índice,130.17,1,Brasil,200703,3º trimestre 2007,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90691,Indústria - total
417,1,Brasil,30,Número-índice,144.03,1,Brasil,200703,3º trimestre 2007,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90696,Serviços - total
418,1,Brasil,30,Número-índice,142.24,1,Brasil,200703,3º trimestre 2007,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90707,PIB a preços de mercado
419,1,Brasil,30,Número-índice,135.93,1,Brasil,200703,3º trimestre 2007,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93404,Despesa de consumo das famílias
420,1,Brasil,30,Número-índice,129.33,1,Brasil,200703,3º trimestre 2007,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93405,Despesa de consumo da administração pública
421,1,Brasil,30,Número-índice,133.39,1,Brasil,200703,3º trimestre 2007,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93406,Formação bruta de capital fixo
422,1,Brasil,30,Número-índice,250.12,1,Brasil,200703,3º trimestre 2007,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93407,Exportação de bens e serviços
423,1,Brasil,30,Número-índice,171.01,1,Brasil,200703,3º trimestre 2007,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93408,Importação de bens e serviços (-)
424,1,Brasil,30,Número-índice,166.56,1,Brasil,200704,4º trimestre 2007,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90687,Agropecuária - total
425,1,Brasil,30,Número-índice,131.40,1,Brasil,200704,4º trimestre 2007,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90691,Indústria - total
426,1,Brasil,30,Número-índice,146.46,1,Brasil,200704,4º trimestre 2007,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90696,Serviços - total
427,1,Brasil,30,Número-índice,144.37,1,Brasil,200704,4º trimestre 2007,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90707,PIB a preços de mercado
428,1,Brasil,30,Número-índice,139.88,1,Brasil,200704,4º trimestre 2007,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93404,Despesa de consumo das famílias
429,1,Brasil,30,Número-índice,128.67,1,Brasil,200704,4º trimestre 2007,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93405,Despesa de consumo da administração pública
430,1,Brasil,30,Número-índice,137.27,1,Brasil,200704,4º trimestre 2007,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93406,Formação bruta de capital fixo
431,1,Brasil,30,Número-índice,252.20,1,Brasil,200704,4º trimestre 2007,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93407,Exportação de bens e serviços
432,1,Brasil,30,Número-índice,180.33,1,Brasil,200704,4º trimestre 2007,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93408,Importação de bens e serviços (-)
433,1,Brasil,30,Número-índice,166.34,1,Brasil,200801,1º trimestre 2008,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90687,Agropecuária - total
434,1,Brasil,30,Número-índice,135.14,1,Brasil,200801,1º trimestre 2008,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90691,Indústria - total
435,1,Brasil,30,Número-índice,148.77,1,Brasil,200801,1º trimestre 2008,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90696,Serviços - total
436,1,Brasil,30,Número-índice,146.29,1,Brasil,200801,1º trimestre 2008,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90707,PIB a preços de mercado
437,1,Brasil,30,Número-índice,141.72,1,Brasil,200801,1º trimestre 2008,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93404,Despesa de consumo das famílias
438,1,Brasil,30,Número-índice,130.76,1,Brasil,200801,1º trimestre 2008,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93405,Despesa de consumo da administração pública
439,1,Brasil,30,Número-índice,142.72,1,Brasil,200801,1º trimestre 2008,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93406,Formação bruta de capital fixo
440,1,Brasil,30,Número-índice,247.35,1,Brasil,200801,1º trimestre 2008,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93407,Exportação de bens e serviços
441,1,Brasil,30,Número-índice,188.70,1,Brasil,200801,1º trimestre 2008,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93408,Importação de bens e serviços (-)
442,1,Brasil,30,Número-índice,171.75,1,Brasil,200802,2º trimestre 2008,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90687,Agropecuária - total
443,1,Brasil,30,Número-índice,136.61,1,Brasil,200802,2º trimestre 2008,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90691,Indústria - total
444,1,Brasil,30,Número-índice,151.19,1,Brasil,200802,2º trimestre 2008,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90696,Serviços - total
445,1,Brasil,30,Número-índice,149.28,1,Brasil,200802,2º trimestre 2008,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90707,PIB a preços de mercado
446,1,Brasil,30,Número-índice,144.53,1,Brasil,200802,2º trimestre 2008,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93404,Despesa de consumo das famílias
447,1,Brasil,30,Número-índice,130.59,1,Brasil,200802,2º trimestre 2008,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93405,Despesa de consumo da administração pública
448,1,Brasil,30,Número-índice,149.94,1,Brasil,200802,2º trimestre 2008,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93406,Formação bruta de capital fixo
449,1,Brasil,30,Número-índice,257.67,1,Brasil,200802,2º trimestre 2008,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93407,Exportação de bens e serviços
450,1,Brasil,30,Número-índice,200.38,1,Brasil,200802,2º trimestre 2008,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93408,Importação de bens e serviços (-)
451,1,Brasil,30,Número-índice,175.03,1,Brasil,200803,3º trimestre 2008,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90687,Agropecuária - total
452,1,Brasil,30,Número-índice,139.29,1,Brasil,200803,3º trimestre 2008,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90691,Indústria - total
453,1,Brasil,30,Número-índice,152.93,1,Brasil,200803,3º trimestre 2008,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90696,Serviços - total
454,1,Brasil,30,Número-índice,151.50,1,Brasil,200803,3º trimestre 2008,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90707,PIB a preços de mercado
455,1,Brasil,30,Número-índice,147.23,1,Brasil,200803,3º trimestre 2008,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93404,Despesa de consumo das famílias
456,1,Brasil,30,Número-índice,134.40,1,Brasil,200803,3º trimestre 2008,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93405,Despesa de consumo da administração pública
457,1,Brasil,30,Número-índice,156.83,1,Brasil,200803,3º trimestre 2008,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93406,Formação bruta de capital fixo
458,1,Brasil,30,Número-índice,252.48,1,Brasil,200803,3º trimestre 2008,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93407,Exportação de bens e serviços
459,1,Brasil,30,Número-índice,207.51,1,Brasil,200803,3º trimestre 2008,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93408,Importação de bens e serviços (-)
460,1,Brasil,30,Número-índice,168.09,1,Brasil,200804,4º trimestre 2008,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90687,Agropecuária - total
461,1,Brasil,30,Número-índice,128.49,1,Brasil,200804,4º trimestre 2008,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90691,Indústria - total
462,1,Brasil,30,Número-índice,149.54,1,Brasil,200804,4º trimestre 2008,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90696,Serviços - total
463,1,Brasil,30,Número-índice,145.88,1,Brasil,200804,4º trimestre 2008,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90707,PIB a preços de mercado
464,1,Brasil,30,Número-índice,144.86,1,Brasil,200804,4º trimestre 2008,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93404,Despesa de consumo das famílias
465,1,Brasil,30,Número-índice,129.82,1,Brasil,200804,4º trimestre 2008,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93405,Despesa de consumo da administração pública
